img_dir,label
dataset/144.jpg,5
dataset/145.jpg,9
dataset/146.jpg,5
dataset/147.jpg,3
dataset/148.jpg,2
dataset/149.jpg,7
dataset/150.jpg,8
dataset/151.jpg,6
dataset/152.jpg,3
dataset/153.jpg,4
dataset/154.jpg,9
dataset/155.jpg,8
dataset/156.jpg,2
dataset/157.jpg,7
dataset/158.jpg,9
dataset/159.jpg,2
dataset/160.jpg,9
dataset/161.jpg,1
dataset/162.jpg,8
dataset/163.jpg,9
dataset/164.jpg,2
dataset/165.jpg,7
dataset/166.jpg,4
dataset/167.jpg,5
dataset/168.jpg,6
dataset/169.jpg,7
dataset/170.jpg,3
dataset/171.jpg,5
dataset/172.jpg,7
dataset/173.jpg,5
dataset/174.jpg,8
dataset/175.jpg,8
dataset/176.jpg,8
dataset/177.jpg,8
dataset/178.jpg,7
dataset/179.jpg,7
dataset/180.jpg,2
dataset/181.jpg,3
dataset/182.jpg,5
dataset/183.jpg,5
dataset/184.jpg,9
dataset/185.jpg,2
dataset/186.jpg,1
dataset/187.jpg,4
dataset/188.jpg,2
dataset/189.jpg,4
dataset/190.jpg,2
dataset/191.jpg,7
dataset/192.jpg,2
dataset/193.jpg,6
dataset/194.jpg,2
dataset/195.jpg,5
dataset/196.jpg,4
dataset/197.jpg,2
dataset/198.jpg,5
dataset/199.jpg,5
dataset/200.jpg,5
dataset/201.jpg,1
dataset/202.jpg,8
dataset/203.jpg,8
dataset/204.jpg,8
dataset/205.jpg,6
dataset/206.jpg,9
dataset/207.jpg,2
dataset/208.jpg,1
dataset/209.jpg,7
dataset/210.jpg,2
dataset/211.jpg,9
dataset/212.jpg,4
dataset/213.jpg,8
dataset/214.jpg,6
dataset/215.jpg,2
dataset/216.jpg,8
dataset/217.jpg,9
dataset/218.jpg,1
dataset/219.jpg,6
dataset/220.jpg,5
dataset/221.jpg,9
dataset/222.jpg,4
dataset/223.jpg,2
dataset/224.jpg,7
dataset/225.jpg,8
dataset/226.jpg,2
dataset/227.jpg,7
dataset/228.jpg,6
dataset/229.jpg,7
dataset/230.jpg,3
dataset/231.jpg,6
dataset/232.jpg,6
dataset/233.jpg,8
dataset/234.jpg,6
dataset/235.jpg,5
dataset/236.jpg,4
dataset/237.jpg,5
dataset/238.jpg,3
dataset/239.jpg,1
dataset/240.jpg,9
dataset/241.jpg,7
dataset/242.jpg,7
dataset/243.jpg,3
dataset/244.jpg,3
dataset/245.jpg,5
dataset/246.jpg,3
dataset/247.jpg,8
dataset/248.jpg,7
dataset/249.jpg,7
dataset/250.jpg,6
dataset/251.jpg,2
dataset/252.jpg,7
dataset/253.jpg,9
dataset/254.jpg,4
dataset/255.jpg,4
dataset/256.jpg,3
dataset/257.jpg,4
dataset/258.jpg,6
dataset/259.jpg,5
dataset/260.jpg,4
dataset/261.jpg,3
dataset/262.jpg,3
dataset/263.jpg,6
dataset/264.jpg,8
dataset/265.jpg,2
dataset/266.jpg,8
dataset/267.jpg,1
dataset/268.jpg,2
dataset/269.jpg,9
dataset/270.jpg,1
dataset/271.jpg,3
dataset/272.jpg,5
dataset/273.jpg,9
dataset/274.jpg,2
dataset/275.jpg,6
dataset/276.jpg,2
dataset/277.jpg,2
dataset/278.jpg,9
dataset/279.jpg,3
dataset/280.jpg,3
dataset/281.jpg,8
dataset/282.jpg,2
dataset/283.jpg,7
dataset/284.jpg,8
dataset/285.jpg,7
dataset/286.jpg,5
dataset/287.jpg,5
dataset/288.jpg,4
dataset/289.jpg,1
dataset/290.jpg,4
dataset/291.jpg,7
dataset/292.jpg,4
dataset/293.jpg,6
dataset/294.jpg,3
dataset/295.jpg,5
dataset/296.jpg,2
dataset/297.jpg,4
dataset/298.jpg,4
dataset/299.jpg,2
dataset/300.jpg,5
dataset/301.jpg,6
dataset/302.jpg,4
dataset/303.jpg,9
dataset/304.jpg,2
dataset/305.jpg,6
dataset/306.jpg,5
dataset/307.jpg,4
dataset/308.jpg,8
dataset/309.jpg,3
dataset/310.jpg,7
dataset/311.jpg,8
dataset/312.jpg,8
dataset/313.jpg,3
dataset/314.jpg,4
dataset/315.jpg,4
dataset/316.jpg,1
dataset/317.jpg,3
dataset/318.jpg,7
dataset/319.jpg,4
dataset/320.jpg,5
dataset/321.jpg,8
dataset/322.jpg,4
dataset/323.jpg,7
dataset/324.jpg,5
dataset/325.jpg,8
dataset/326.jpg,5
dataset/327.jpg,3
dataset/328.jpg,8
dataset/329.jpg,3
dataset/330.jpg,8
dataset/331.jpg,7
dataset/332.jpg,2
dataset/333.jpg,3
dataset/334.jpg,2
dataset/335.jpg,5
dataset/336.jpg,8
dataset/337.jpg,6
dataset/338.jpg,3
dataset/339.jpg,4
dataset/340.jpg,2
dataset/341.jpg,2
dataset/342.jpg,4
dataset/343.jpg,5
dataset/344.jpg,5
dataset/345.jpg,5
dataset/346.jpg,1
dataset/347.jpg,6
dataset/348.jpg,7
dataset/349.jpg,3
dataset/350.jpg,1
dataset/351.jpg,5
dataset/352.jpg,3
dataset/353.jpg,8
dataset/354.jpg,2
dataset/355.jpg,6
dataset/356.jpg,9
dataset/357.jpg,1
dataset/358.jpg,1
dataset/359.jpg,2
dataset/360.jpg,6
dataset/361.jpg,5
dataset/362.jpg,5
dataset/363.jpg,3
dataset/364.jpg,7
dataset/365.jpg,6
dataset/366.jpg,7
dataset/367.jpg,1
dataset/368.jpg,8
dataset/369.jpg,5
dataset/370.jpg,8
dataset/371.jpg,1
dataset/372.jpg,5
dataset/373.jpg,9
dataset/374.jpg,3
dataset/375.jpg,1
dataset/376.jpg,3
dataset/377.jpg,3
dataset/378.jpg,9
dataset/379.jpg,8
dataset/380.jpg,6
dataset/381.jpg,5
dataset/382.jpg,7
dataset/383.jpg,9
dataset/384.jpg,7
dataset/385.jpg,1
dataset/386.jpg,1
dataset/387.jpg,5
dataset/388.jpg,7
dataset/389.jpg,1
dataset/390.jpg,2
dataset/391.jpg,9
dataset/392.jpg,4
dataset/393.jpg,8
dataset/394.jpg,1
dataset/395.jpg,1
dataset/396.jpg,8
dataset/397.jpg,9
dataset/398.jpg,7
dataset/399.jpg,1
dataset/400.jpg,6
dataset/401.jpg,6
dataset/402.jpg,2
dataset/403.jpg,7
dataset/404.jpg,9
dataset/405.jpg,5
dataset/406.jpg,1
dataset/407.jpg,4
dataset/408.jpg,2
dataset/409.jpg,8
dataset/410.jpg,6
dataset/411.jpg,4
dataset/412.jpg,2
dataset/413.jpg,8
dataset/414.jpg,5
dataset/415.jpg,8
dataset/416.jpg,6
dataset/417.jpg,4
dataset/418.jpg,1
dataset/419.jpg,9
dataset/420.jpg,6
dataset/421.jpg,4
dataset/422.jpg,2
dataset/423.jpg,5
dataset/424.jpg,6
dataset/425.jpg,3
dataset/426.jpg,4
dataset/427.jpg,2
dataset/428.jpg,1
dataset/429.jpg,3
dataset/430.jpg,7
dataset/431.jpg,7
dataset/432.jpg,8
dataset/433.jpg,3
dataset/434.jpg,4
dataset/435.jpg,7
dataset/436.jpg,3
dataset/437.jpg,5
dataset/438.jpg,7
dataset/439.jpg,4
dataset/440.jpg,9
dataset/441.jpg,9
dataset/442.jpg,2
dataset/443.jpg,4
dataset/444.jpg,3
dataset/445.jpg,7
dataset/446.jpg,6
dataset/447.jpg,2
dataset/448.jpg,3
dataset/449.jpg,6
dataset/450.jpg,1
dataset/451.jpg,6
dataset/452.jpg,4
dataset/453.jpg,1
dataset/454.jpg,9
dataset/455.jpg,2
dataset/456.jpg,1
dataset/457.jpg,5
dataset/458.jpg,5
dataset/459.jpg,9
dataset/460.jpg,7
dataset/461.jpg,1
dataset/462.jpg,1
dataset/463.jpg,4
dataset/464.jpg,9
dataset/465.jpg,6
dataset/466.jpg,8
dataset/467.jpg,8
dataset/468.jpg,7
dataset/469.jpg,8
dataset/470.jpg,7
dataset/471.jpg,9
dataset/472.jpg,9
dataset/473.jpg,1
dataset/474.jpg,1
dataset/475.jpg,5
dataset/476.jpg,4
dataset/477.jpg,4
dataset/478.jpg,2
dataset/479.jpg,5
dataset/480.jpg,9
dataset/481.jpg,1
dataset/482.jpg,2
dataset/483.jpg,9
dataset/484.jpg,5
dataset/485.jpg,5
dataset/486.jpg,3
dataset/487.jpg,9
dataset/488.jpg,2
dataset/489.jpg,6
dataset/490.jpg,4
dataset/491.jpg,6
dataset/492.jpg,5
dataset/493.jpg,8
dataset/494.jpg,9
dataset/495.jpg,6
dataset/496.jpg,8
dataset/497.jpg,6
dataset/498.jpg,3
dataset/499.jpg,2
dataset/500.jpg,1
dataset/501.jpg,8
dataset/502.jpg,2
dataset/503.jpg,5
dataset/504.jpg,5
dataset/505.jpg,5
dataset/506.jpg,3
dataset/507.jpg,8
dataset/508.jpg,7
dataset/509.jpg,6
dataset/510.jpg,6
dataset/511.jpg,3
dataset/512.jpg,7
dataset/513.jpg,8
dataset/514.jpg,8
dataset/515.jpg,7
dataset/516.jpg,6
dataset/517.jpg,9
dataset/518.jpg,6
dataset/519.jpg,6
dataset/520.jpg,5
dataset/521.jpg,3
dataset/522.jpg,1
dataset/523.jpg,4
dataset/524.jpg,6
dataset/525.jpg,3
dataset/526.jpg,7
dataset/527.jpg,9
dataset/528.jpg,5
dataset/529.jpg,8
dataset/530.jpg,9
dataset/531.jpg,5
dataset/532.jpg,2
dataset/533.jpg,4
dataset/534.jpg,5
dataset/535.jpg,2
dataset/536.jpg,9
dataset/537.jpg,2
dataset/538.jpg,6
dataset/539.jpg,1
dataset/540.jpg,8
dataset/541.jpg,8
dataset/542.jpg,1
dataset/543.jpg,6
dataset/544.jpg,7
dataset/545.jpg,3
dataset/546.jpg,3
dataset/547.jpg,8
dataset/548.jpg,7
dataset/549.jpg,8
dataset/550.jpg,5
dataset/551.jpg,3
dataset/552.jpg,7
dataset/553.jpg,8
dataset/554.jpg,8
dataset/555.jpg,9
dataset/556.jpg,1
dataset/557.jpg,7
dataset/558.jpg,8
dataset/559.jpg,7
dataset/560.jpg,1
dataset/561.jpg,9
dataset/562.jpg,6
dataset/563.jpg,3
dataset/564.jpg,1
dataset/565.jpg,7
dataset/566.jpg,4
dataset/567.jpg,4
dataset/568.jpg,7
dataset/569.jpg,2
dataset/570.jpg,9
dataset/571.jpg,6
dataset/572.jpg,3
dataset/573.jpg,7
dataset/574.jpg,6
dataset/575.jpg,9
dataset/576.jpg,1
dataset/577.jpg,4
dataset/578.jpg,3
dataset/579.jpg,2
dataset/580.jpg,3
dataset/581.jpg,2
dataset/582.jpg,3
dataset/583.jpg,1
dataset/584.jpg,2
dataset/585.jpg,1
dataset/586.jpg,1
dataset/587.jpg,3
dataset/588.jpg,7
dataset/589.jpg,7
dataset/590.jpg,1
dataset/591.jpg,8
dataset/592.jpg,4
dataset/593.jpg,9
dataset/594.jpg,8
dataset/595.jpg,5
dataset/596.jpg,8
dataset/597.jpg,9
dataset/598.jpg,9
dataset/599.jpg,1
dataset/600.jpg,6
dataset/601.jpg,7
dataset/602.jpg,6
dataset/603.jpg,4
dataset/604.jpg,1
dataset/605.jpg,5
dataset/606.jpg,4
dataset/607.jpg,7
dataset/608.jpg,6
dataset/609.jpg,2
dataset/610.jpg,2
dataset/611.jpg,8
dataset/612.jpg,3
dataset/613.jpg,3
dataset/614.jpg,8
dataset/615.jpg,7
dataset/616.jpg,9
dataset/617.jpg,1
dataset/618.jpg,3
dataset/619.jpg,1
dataset/620.jpg,1
dataset/621.jpg,5
dataset/622.jpg,7
dataset/623.jpg,9
dataset/624.jpg,3
dataset/625.jpg,1
dataset/626.jpg,9
dataset/627.jpg,3
dataset/628.jpg,2
dataset/629.jpg,5
dataset/630.jpg,2
dataset/631.jpg,8
dataset/632.jpg,4
dataset/633.jpg,1
dataset/634.jpg,5
dataset/635.jpg,9
dataset/636.jpg,3
dataset/637.jpg,9
dataset/638.jpg,6
dataset/639.jpg,5
dataset/640.jpg,4
dataset/641.jpg,7
dataset/642.jpg,6
dataset/643.jpg,3
dataset/644.jpg,1
dataset/645.jpg,3
dataset/646.jpg,4
dataset/647.jpg,3
dataset/648.jpg,5
dataset/649.jpg,1
dataset/650.jpg,2
dataset/651.jpg,5
dataset/652.jpg,5
dataset/653.jpg,8
dataset/654.jpg,7
dataset/655.jpg,1
dataset/656.jpg,3
dataset/657.jpg,5
dataset/658.jpg,8
dataset/659.jpg,2
dataset/660.jpg,8
dataset/661.jpg,6
dataset/662.jpg,1
dataset/663.jpg,6
dataset/664.jpg,8
dataset/665.jpg,8
dataset/666.jpg,3
dataset/667.jpg,1
dataset/668.jpg,5
dataset/669.jpg,4
dataset/670.jpg,9
dataset/671.jpg,7
dataset/672.jpg,3
dataset/673.jpg,6
dataset/674.jpg,3
dataset/675.jpg,7
dataset/676.jpg,7
dataset/677.jpg,4
dataset/678.jpg,5
dataset/679.jpg,1
dataset/680.jpg,7
dataset/681.jpg,3
dataset/682.jpg,2
dataset/683.jpg,3
dataset/684.jpg,6
dataset/685.jpg,7
dataset/686.jpg,9
dataset/687.jpg,8
dataset/688.jpg,1
dataset/689.jpg,9
dataset/690.jpg,4
dataset/691.jpg,9
dataset/692.jpg,9
dataset/693.jpg,1
dataset/694.jpg,2
dataset/695.jpg,4
dataset/696.jpg,9
dataset/697.jpg,1
dataset/698.jpg,1
dataset/699.jpg,8
dataset/700.jpg,5
dataset/701.jpg,9
dataset/702.jpg,1
dataset/703.jpg,1
dataset/704.jpg,9
dataset/705.jpg,3
dataset/706.jpg,3
dataset/707.jpg,6
dataset/708.jpg,6
dataset/709.jpg,8
dataset/710.jpg,1
dataset/711.jpg,8
dataset/712.jpg,6
dataset/713.jpg,6
dataset/714.jpg,1
dataset/715.jpg,7
dataset/716.jpg,2
dataset/717.jpg,4
dataset/718.jpg,6
dataset/719.jpg,5
dataset/720.jpg,8
dataset/721.jpg,3
dataset/722.jpg,7
dataset/723.jpg,6
dataset/724.jpg,5
dataset/725.jpg,6
dataset/726.jpg,5
dataset/727.jpg,2
dataset/728.jpg,3
dataset/729.jpg,5
dataset/730.jpg,7
dataset/731.jpg,8
dataset/732.jpg,7
dataset/733.jpg,5
dataset/734.jpg,3
dataset/735.jpg,4
dataset/736.jpg,3
dataset/737.jpg,7
dataset/738.jpg,8
dataset/739.jpg,5
dataset/740.jpg,4
dataset/741.jpg,9
dataset/742.jpg,5
dataset/743.jpg,4
dataset/744.jpg,6
dataset/745.jpg,8
dataset/746.jpg,1
dataset/747.jpg,9
dataset/748.jpg,3
dataset/749.jpg,9
dataset/750.jpg,7
dataset/751.jpg,5
dataset/752.jpg,5
dataset/753.jpg,2
dataset/754.jpg,5
dataset/755.jpg,7
dataset/756.jpg,9
dataset/757.jpg,3
dataset/758.jpg,3
dataset/759.jpg,7
dataset/760.jpg,9
dataset/761.jpg,6
dataset/762.jpg,8
dataset/763.jpg,4
dataset/764.jpg,3
dataset/765.jpg,3
dataset/766.jpg,6
dataset/767.jpg,8
dataset/768.jpg,8
dataset/769.jpg,5
dataset/770.jpg,6
dataset/771.jpg,7
dataset/772.jpg,8
dataset/773.jpg,5
dataset/774.jpg,7
dataset/775.jpg,3
dataset/776.jpg,2
dataset/777.jpg,2
dataset/778.jpg,4
dataset/779.jpg,8
dataset/780.jpg,1
dataset/781.jpg,8
dataset/782.jpg,1
dataset/783.jpg,2
dataset/784.jpg,6
dataset/785.jpg,3
dataset/786.jpg,6
dataset/787.jpg,4
dataset/788.jpg,1
dataset/789.jpg,3
dataset/790.jpg,4
dataset/791.jpg,5
dataset/792.jpg,1
dataset/793.jpg,4
dataset/794.jpg,3
dataset/795.jpg,6
dataset/796.jpg,4
dataset/797.jpg,5
dataset/798.jpg,7
dataset/799.jpg,2
dataset/800.jpg,7
dataset/801.jpg,9
dataset/802.jpg,1
dataset/803.jpg,2
dataset/804.jpg,1
dataset/805.jpg,6
dataset/806.jpg,3
dataset/807.jpg,4
dataset/808.jpg,9
dataset/809.jpg,2
dataset/810.jpg,8
dataset/811.jpg,3
dataset/812.jpg,1
dataset/813.jpg,7
dataset/814.jpg,5
dataset/815.jpg,4
dataset/816.jpg,4
dataset/817.jpg,6
dataset/818.jpg,3
dataset/819.jpg,8
dataset/820.jpg,4
dataset/821.jpg,1
dataset/822.jpg,7
dataset/823.jpg,6
dataset/824.jpg,3
dataset/825.jpg,8
dataset/826.jpg,1
dataset/827.jpg,6
dataset/828.jpg,3
dataset/829.jpg,4
dataset/830.jpg,3
dataset/831.jpg,3
dataset/832.jpg,2
dataset/833.jpg,9
dataset/834.jpg,2
dataset/835.jpg,2
dataset/836.jpg,7
dataset/837.jpg,8
dataset/838.jpg,1
dataset/839.jpg,5
dataset/840.jpg,3
dataset/841.jpg,8
dataset/842.jpg,7
dataset/843.jpg,1
dataset/844.jpg,3
dataset/845.jpg,8
dataset/846.jpg,6
dataset/847.jpg,5
dataset/848.jpg,6
dataset/849.jpg,7
dataset/850.jpg,1
dataset/851.jpg,2
dataset/852.jpg,5
dataset/853.jpg,1
dataset/854.jpg,8
dataset/855.jpg,6
dataset/856.jpg,3
dataset/857.jpg,5
dataset/858.jpg,3
dataset/859.jpg,4
dataset/860.jpg,2
dataset/861.jpg,6
dataset/862.jpg,1
dataset/863.jpg,7
dataset/864.jpg,9
dataset/865.jpg,7
dataset/866.jpg,5
dataset/867.jpg,6
dataset/868.jpg,9
dataset/869.jpg,7
dataset/870.jpg,8
dataset/871.jpg,1
dataset/872.jpg,2
dataset/873.jpg,8
dataset/874.jpg,1
dataset/875.jpg,8
dataset/876.jpg,3
dataset/877.jpg,2
dataset/878.jpg,8
dataset/879.jpg,4
dataset/880.jpg,1
dataset/881.jpg,1
dataset/882.jpg,3
dataset/883.jpg,4
dataset/884.jpg,6
dataset/885.jpg,7
dataset/886.jpg,1
dataset/887.jpg,3
dataset/888.jpg,4
dataset/889.jpg,6
dataset/890.jpg,8
dataset/891.jpg,9
dataset/892.jpg,7
dataset/893.jpg,6
dataset/894.jpg,3
dataset/895.jpg,3
dataset/896.jpg,7
dataset/897.jpg,1
dataset/898.jpg,5
dataset/899.jpg,5
dataset/900.jpg,9
dataset/901.jpg,1
dataset/902.jpg,9
dataset/903.jpg,1
dataset/904.jpg,5
dataset/905.jpg,9
dataset/906.jpg,7
dataset/907.jpg,3
dataset/908.jpg,5
dataset/909.jpg,5
dataset/910.jpg,8
dataset/911.jpg,1
dataset/912.jpg,2
dataset/913.jpg,2
dataset/914.jpg,3
dataset/915.jpg,9
dataset/916.jpg,9
dataset/917.jpg,5
dataset/918.jpg,9
dataset/919.jpg,5
dataset/920.jpg,7
dataset/921.jpg,2
dataset/922.jpg,3
dataset/923.jpg,5
dataset/924.jpg,1
dataset/925.jpg,1
dataset/926.jpg,3
dataset/927.jpg,6
dataset/928.jpg,5
dataset/929.jpg,3
dataset/930.jpg,7
dataset/931.jpg,8
dataset/932.jpg,7
dataset/933.jpg,9
dataset/934.jpg,6
dataset/935.jpg,2
dataset/936.jpg,5
dataset/937.jpg,6
dataset/938.jpg,3
dataset/939.jpg,4
dataset/940.jpg,2
dataset/941.jpg,1
dataset/942.jpg,6
dataset/943.jpg,7
dataset/944.jpg,6
dataset/945.jpg,4
dataset/946.jpg,7
dataset/947.jpg,2
dataset/948.jpg,5
dataset/949.jpg,4
dataset/950.jpg,3
dataset/951.jpg,7
dataset/952.jpg,9
dataset/953.jpg,2
dataset/954.jpg,1
dataset/955.jpg,9
dataset/956.jpg,8
dataset/957.jpg,8
dataset/958.jpg,4
dataset/959.jpg,6
dataset/960.jpg,5
dataset/961.jpg,3
dataset/962.jpg,8
dataset/963.jpg,6
dataset/964.jpg,8
dataset/965.jpg,7
dataset/966.jpg,2
dataset/967.jpg,9
dataset/968.jpg,2
dataset/969.jpg,9
dataset/970.jpg,8
dataset/971.jpg,4
dataset/972.jpg,6
dataset/973.jpg,9
dataset/974.jpg,2
dataset/975.jpg,7
dataset/976.jpg,7
dataset/977.jpg,3
dataset/978.jpg,8
dataset/979.jpg,7
dataset/980.jpg,5
dataset/981.jpg,2
dataset/982.jpg,3
dataset/983.jpg,5
dataset/984.jpg,4
dataset/985.jpg,6
dataset/986.jpg,5
dataset/987.jpg,9
dataset/988.jpg,5
dataset/989.jpg,2
dataset/990.jpg,2
dataset/991.jpg,1
dataset/992.jpg,9
dataset/993.jpg,5
dataset/994.jpg,8
dataset/995.jpg,4
dataset/996.jpg,1
dataset/997.jpg,8
dataset/998.jpg,7
dataset/999.jpg,2
dataset/1000.jpg,2
dataset/1001.jpg,4
dataset/1002.jpg,1
dataset/1003.jpg,2
dataset/1004.jpg,4
dataset/1005.jpg,7
dataset/1006.jpg,3
dataset/1007.jpg,9
dataset/1008.jpg,7
dataset/1009.jpg,9
dataset/1010.jpg,7
dataset/1011.jpg,3
dataset/1012.jpg,1
dataset/1013.jpg,3
dataset/1014.jpg,1
dataset/1015.jpg,9
dataset/1016.jpg,3
dataset/1017.jpg,5
dataset/1018.jpg,3
dataset/1019.jpg,2
dataset/1020.jpg,3
dataset/1021.jpg,2
dataset/1022.jpg,8
dataset/1023.jpg,2
dataset/1024.jpg,8
dataset/1025.jpg,1
dataset/1026.jpg,1
dataset/1027.jpg,6
dataset/1028.jpg,3
dataset/1029.jpg,6
dataset/1030.jpg,5
dataset/1031.jpg,1
dataset/1032.jpg,3
dataset/1033.jpg,6
dataset/1034.jpg,9
dataset/1035.jpg,2
dataset/1036.jpg,6
dataset/1037.jpg,2
dataset/1038.jpg,7
dataset/1039.jpg,1
dataset/1040.jpg,7
dataset/1041.jpg,1
dataset/1042.jpg,4
dataset/1043.jpg,5
dataset/1044.jpg,1
dataset/1045.jpg,5
dataset/1046.jpg,3
dataset/1047.jpg,4
dataset/1048.jpg,9
dataset/1049.jpg,3
dataset/1050.jpg,8
dataset/1051.jpg,1
dataset/1052.jpg,7
dataset/1053.jpg,3
dataset/1054.jpg,4
dataset/1055.jpg,7
dataset/1056.jpg,3
dataset/1057.jpg,6
dataset/1058.jpg,4
dataset/1059.jpg,7
dataset/1060.jpg,8
dataset/1061.jpg,6
dataset/1062.jpg,9
dataset/1063.jpg,9
dataset/1064.jpg,3
dataset/1065.jpg,9
dataset/1066.jpg,2
dataset/1067.jpg,8
dataset/1068.jpg,7
dataset/1069.jpg,2
dataset/1070.jpg,3
dataset/1071.jpg,3
dataset/1072.jpg,1
dataset/1073.jpg,4
dataset/1074.jpg,6
dataset/1075.jpg,8
dataset/1076.jpg,2
dataset/1077.jpg,1
dataset/1078.jpg,6
dataset/1079.jpg,1
dataset/1080.jpg,5
dataset/1081.jpg,6
dataset/1082.jpg,3
dataset/1083.jpg,2
dataset/1084.jpg,9
dataset/1085.jpg,7
dataset/1086.jpg,4
dataset/1087.jpg,7
dataset/1088.jpg,3
dataset/1089.jpg,2
dataset/1090.jpg,9
dataset/1091.jpg,5
dataset/1092.jpg,7
dataset/1093.jpg,2
dataset/1094.jpg,3
dataset/1095.jpg,2
dataset/1096.jpg,6
dataset/1097.jpg,1
dataset/1098.jpg,3
dataset/1099.jpg,8
dataset/1100.jpg,1
dataset/1101.jpg,1
dataset/1102.jpg,1
dataset/1103.jpg,9
dataset/1104.jpg,9
dataset/1105.jpg,2
dataset/1106.jpg,3
dataset/1107.jpg,7
dataset/1108.jpg,8
dataset/1109.jpg,9
dataset/1110.jpg,3
dataset/1111.jpg,4
dataset/1112.jpg,7
dataset/1113.jpg,1
dataset/1114.jpg,4
dataset/1115.jpg,4
dataset/1116.jpg,6
dataset/1117.jpg,5
dataset/1118.jpg,1
dataset/1119.jpg,4
dataset/1120.jpg,9
dataset/1121.jpg,1
dataset/1122.jpg,8
dataset/1123.jpg,2
